id,title,artist,listeners,tags
1sx0XsWUusUoPstbvokZjP,A-O-K,Tai Verdes,97062,"[{""count"": 100, ""name"": ""fip"", ""url"": ""https://www.last.fm/tag/fip""}, {""count"": 100, ""name"": ""a subtle use of vocal harmony"", ""url"": ""https://www.last.fm/tag/a+subtle+use+of+vocal+harmony""}, {""count"": 100, ""name"": ""extensive vamping"", ""url"": ""https://www.last.fm/tag/extensive+vamping""}, {""count"": 100, ""name"": ""major key tonality"", ""url"": ""https://www.last.fm/tag/major+key+tonality""}, {""count"": 100, ""name"": ""acoustic rhythm guitars"", ""url"": ""https://www.last.fm/tag/acoustic+rhythm+guitars""}, {""count"": 100, ""name"": ""acoustic rhythm piano"", ""url"": ""https://www.last.fm/tag/acoustic+rhythm+piano""}, {""count"": 100, ""name"": ""mild rhythmic syncopation"", ""url"": ""https://www.last.fm/tag/mild+rhythmic+syncopation""}, {""count"": 100, ""name"": ""B major"", ""url"": ""https://www.last.fm/tag/B+major""}, {""count"": 100, ""name"": ""offensive lyrics"", ""url"": ""https://www.last.fm/tag/offensive+lyrics""}, {""count"": 100, ""name"": ""a smooth male lead vocalist"", ""url"": ""https://www.last.fm/tag/a+smooth+male+lead+vocalist""}, {""count"": 100, ""name"": ""2020s"", ""url"": ""https://www.last.fm/tag/2020s""}, {""count"": 100, ""name"": ""2021"", ""url"": ""https://www.last.fm/tag/2021""}]"
6n4U3TlzUGhdSFbUUhTvLP,Walk It Talk It,Migos,191387,"[{""count"": 100, ""name"": ""Hip-Hop"", ""url"": ""https://www.last.fm/tag/Hip-Hop""}, {""count"": 100, ""name"": ""rap"", ""url"": ""https://www.last.fm/tag/rap""}, {""count"": 50, ""name"": ""trap"", ""url"": ""https://www.last.fm/tag/trap""}, {""count"": 50, ""name"": ""merda"", ""url"": ""https://www.last.fm/tag/merda""}, {""count"": 50, ""name"": ""Drake"", ""url"": ""https://www.last.fm/tag/Drake""}, {""count"": 50, ""name"": ""post-nerdcore"", ""url"": ""https://www.last.fm/tag/post-nerdcore""}, {""count"": 50, ""name"": ""mumble rap"", ""url"": ""https://www.last.fm/tag/mumble+rap""}]"
4jDmJ51x1o9NZB5Nxxc7gY,Careless Whisper,George Michael,724665,"[{""count"": 100, ""name"": ""80s"", ""url"": ""https://www.last.fm/tag/80s""}, {""count"": 82, ""name"": ""pop"", ""url"": ""https://www.last.fm/tag/pop""}, {""count"": 55, ""name"": ""George Michael"", ""url"": ""https://www.last.fm/tag/George+Michael""}, {""count"": 52, ""name"": ""romantic"", ""url"": ""https://www.last.fm/tag/romantic""}, {""count"": 36, ""name"": ""Love"", ""url"": ""https://www.last.fm/tag/Love""}, {""count"": 14, ""name"": ""soul"", ""url"": ""https://www.last.fm/tag/soul""}, {""count"": 14, ""name"": ""Ballad"", ""url"": ""https://www.last.fm/tag/Ballad""}, {""count"": 9, ""name"": ""saxophone"", ""url"": ""https://www.last.fm/tag/saxophone""}, {""count"": 9, ""name"": ""careless whisper"", ""url"": ""https://www.last.fm/tag/careless+whisper""}, {""count"": 9, ""name"": ""easy listening"", ""url"": ""https://www.last.fm/tag/easy+listening""}, {""count"": 8, ""name"": ""british"", ""url"": ""https://www.last.fm/tag/british""}, {""count"": 8, ""name"": ""male vocalists"", ""url"": ""https://www.last.fm/tag/male+vocalists""}, {""count"": 7, ""name"": ""love songs"", ""url"": ""https://www.last.fm/tag/love+songs""}, {""count"": 6, ""name"": ""love song"", ""url"": ""https://www.last.fm/tag/love+song""}, {""count"": 6, ""name"": ""sexy"", ""url"": ""https://www.last.fm/tag/sexy""}, {""count"": 6, ""name"": ""soft rock"", ""url"": ""https://www.last.fm/tag/soft+rock""}, {""count"": 6, ""name"": ""1984"", ""url"": ""https://www.last.fm/tag/1984""}, {""count"": 5, ""name"": ""80's"", ""url"": ""https://www.last.fm/tag/80%27s""}, {""count"": 5, ""name"": ""slow"", ""url"": ""https://www.last.fm/tag/slow""}, {""count"": 5, ""name"": ""smooth"", ""url"": ""https://www.last.fm/tag/smooth""}, {""count"": 5, ""name"": ""favorites"", ""url"": ""https://www.last.fm/tag/favorites""}, {""count"": 5, ""name"": ""dance"", ""url"": ""https://www.last.fm/tag/dance""}, {""count"": 5, ""name"": ""beautiful"", ""url"": ""https://www.last.fm/tag/beautiful""}, {""count"": 4, ""name"": ""relax"", ""url"": ""https://www.last.fm/tag/relax""}, {""count"": 4, ""name"": ""classic rock"", ""url"": ""https://www.last.fm/tag/classic+rock""}, {""count"": 4, ""name"": ""classic"", ""url"": ""https://www.last.fm/tag/classic""}, {""count"": 4, ""name"": ""sad"", ""url"": ""https://www.last.fm/tag/sad""}, {""count"": 4, ""name"": ""ballads"", ""url"": ""https://www.last.fm/tag/ballads""}, {""count"": 3, ""name"": ""melancholy"", ""url"": ""https://www.last.fm/tag/melancholy""}, {""count"": 3, ""name"": ""relaxing"", ""url"": ""https://www.last.fm/tag/relaxing""}, {""count"": 3, ""name"": ""sensual"", ""url"": ""https://www.last.fm/tag/sensual""}, {""count"": 3, ""name"": ""rock"", ""url"": ""https://www.last.fm/tag/rock""}, {""count"": 3, ""name"": ""Mellow"", ""url"": ""https://www.last.fm/tag/Mellow""}, {""count"": 3, ""name"": ""emotional"", ""url"": ""https://www.last.fm/tag/emotional""}, {""count"": 3, ""name"": ""sax"", ""url"": ""https://www.last.fm/tag/sax""}, {""count"": 3, ""name"": ""90s"", ""url"": ""https://www.last.fm/tag/90s""}, {""count"": 3, ""name"": ""gay"", ""url"": ""https://www.last.fm/tag/gay""}, {""count"": 3, ""name"": ""80s Pop"", ""url"": ""https://www.last.fm/tag/80s+Pop""}, {""count"": 2, ""name"": ""chillout"", ""url"": ""https://www.last.fm/tag/chillout""}, {""count"": 2, ""name"": ""jazz"", ""url"": ""https://www.last.fm/tag/jazz""}, {""count"": 2, ""name"": ""chill"", ""url"": ""https://www.last.fm/tag/chill""}, {""count"": 2, ""name"": ""singer-songwriter"", ""url"": ""https://www.last.fm/tag/singer-songwriter""}, {""count"": 2, ""name"": ""oldies"", ""url"": ""https://www.last.fm/tag/oldies""}, {""count"": 2, ""name"": ""favourite"", ""url"": ""https://www.last.fm/tag/favourite""}, {""count"": 2, ""name"": ""Sentimental"", ""url"": ""https://www.last.fm/tag/Sentimental""}, {""count"": 2, ""name"": ""rakkauslaulu"", ""url"": ""https://www.last.fm/tag/rakkauslaulu""}, {""count"": 2, ""name"": ""pop rock"", ""url"": ""https://www.last.fm/tag/pop+rock""}, {""count"": 2, ""name"": ""Dreamy"", ""url"": ""https://www.last.fm/tag/Dreamy""}, {""count"": 2, ""name"": ""Smooth Jazz"", ""url"": ""https://www.last.fm/tag/Smooth+Jazz""}, {""count"": 2, ""name"": ""good"", ""url"": ""https://www.last.fm/tag/good""}, {""count"": 2, ""name"": ""Favourites"", ""url"": ""https://www.last.fm/tag/Favourites""}, {""count"": 2, ""name"": ""male"", ""url"": ""https://www.last.fm/tag/male""}, {""count"": 2, ""name"": ""favorite songs"", ""url"": ""https://www.last.fm/tag/favorite+songs""}, {""count"": 2, ""name"": ""memories"", ""url"": ""https://www.last.fm/tag/memories""}, {""count"": 2, ""name"": ""adult contemporary"", ""url"": ""https://www.last.fm/tag/adult+contemporary""}, {""count"": 2, ""name"": ""lounge"", ""url"": ""https://www.last.fm/tag/lounge""}, {""count"": 2, ""name"": ""lovesong"", ""url"": ""https://www.last.fm/tag/lovesong""}, {""count"": 2, ""name"": ""amazing"", ""url"": ""https://www.last.fm/tag/amazing""}, {""count"": 2, ""name"": ""soft"", ""url"": ""https://www.last.fm/tag/soft""}, {""count"": 2, ""name"": ""dance pop"", ""url"": ""https://www.last.fm/tag/dance+pop""}, {""count"": 2, ""name"": ""best"", ""url"": ""https://www.last.fm/tag/best""}, {""count"": 2, ""name"": ""singalong"", ""url"": ""https://www.last.fm/tag/singalong""}, {""count"": 2, ""name"": ""acoustic rhythm guitars"", ""url"": ""https://www.last.fm/tag/acoustic+rhythm+guitars""}, {""count"": 2, ""name"": ""minor key tonality"", ""url"": ""https://www.last.fm/tag/minor+key+tonality""}, {""count"": 2, ""name"": ""easy"", ""url"": ""https://www.last.fm/tag/easy""}, {""count"": 2, ""name"": ""soul-pop"", ""url"": ""https://www.last.fm/tag/soul-pop""}, {""count"": 2, ""name"": ""beautifully sad"", ""url"": ""https://www.last.fm/tag/beautifully+sad""}, {""count"": 2, ""name"": ""heartbreaking lyrics"", ""url"": ""https://www.last.fm/tag/heartbreaking+lyrics""}, {""count"": 2, ""name"": ""a prominent saxophone part"", ""url"": ""https://www.last.fm/tag/a+prominent+saxophone+part""}, {""count"": 1, ""name"": ""UK"", ""url"": ""https://www.last.fm/tag/UK""}, {""count"": 1, ""name"": ""Retro"", ""url"": ""https://www.last.fm/tag/Retro""}, {""count"": 1, ""name"": ""atmospheric"", ""url"": ""https://www.last.fm/tag/atmospheric""}, {""count"": 1, ""name"": ""rnb"", ""url"": ""https://www.last.fm/tag/rnb""}, {""count"": 1, ""name"": ""male vocalist"", ""url"": ""https://www.last.fm/tag/male+vocalist""}, {""count"": 1, ""name"": ""rhythm and blues"", ""url"": ""https://www.last.fm/tag/rhythm+and+blues""}, {""count"": 1, ""name"": ""flashback"", ""url"": ""https://www.last.fm/tag/flashback""}, {""count"": 1, ""name"": ""lovely"", ""url"": ""https://www.last.fm/tag/lovely""}, {""count"": 1, ""name"": ""love at first listen"", ""url"": ""https://www.last.fm/tag/love+at+first+listen""}, {""count"": 1, ""name"": ""english"", ""url"": ""https://www.last.fm/tag/english""}, {""count"": 1, ""name"": ""cheesy"", ""url"": ""https://www.last.fm/tag/cheesy""}, {""count"": 1, ""name"": ""nostalgia"", ""url"": ""https://www.last.fm/tag/nostalgia""}, {""count"": 1, ""name"": ""1980s"", ""url"": ""https://www.last.fm/tag/1980s""}, {""count"": 1, ""name"": ""Favourite Songs"", ""url"": ""https://www.last.fm/tag/Favourite+Songs""}, {""count"": 1, ""name"": ""a dynamic male vocalist"", ""url"": ""https://www.last.fm/tag/a+dynamic+male+vocalist""}, {""count"": 1, ""name"": ""mine"", ""url"": ""https://www.last.fm/tag/mine""}, {""count"": 1, ""name"": ""slow songs"", ""url"": ""https://www.last.fm/tag/slow+songs""}, {""count"": 1, ""name"": ""rumba"", ""url"": ""https://www.last.fm/tag/rumba""}, {""count"": 1, ""name"": ""favs"", ""url"": ""https://www.last.fm/tag/favs""}, {""count"": 1, ""name"": ""the best"", ""url"": ""https://www.last.fm/tag/the+best""}, {""count"": 1, ""name"": ""special"", ""url"": ""https://www.last.fm/tag/special""}, {""count"": 1, ""name"": ""top artists"", ""url"": ""https://www.last.fm/tag/top+artists""}, {""count"": 1, ""name"": ""george"", ""url"": ""https://www.last.fm/tag/george""}, {""count"": 1, ""name"": ""mild rhythmic syncopation"", ""url"": ""https://www.last.fm/tag/mild+rhythmic+syncopation""}, {""count"": 1, ""name"": ""my favorite"", ""url"": ""https://www.last.fm/tag/my+favorite""}, {""count"": 1, ""name"": ""ballady"", ""url"": ""https://www.last.fm/tag/ballady""}, {""count"": 1, ""name"": ""all of my songs"", ""url"": ""https://www.last.fm/tag/all+of+my+songs""}, {""count"": 1, ""name"": ""pop rock qualities"", ""url"": ""https://www.last.fm/tag/pop+rock+qualities""}, {""count"": 1, ""name"": ""use of ambient synths"", ""url"": ""https://www.last.fm/tag/use+of+ambient+synths""}, {""count"": 1, ""name"": ""pop ingles"", ""url"": ""https://www.last.fm/tag/pop+ingles""}, {""count"": 1, ""name"": ""the most beautiful song ever written"", ""url"": ""https://www.last.fm/tag/the+most+beautiful+song+ever+written""}]"
2P5yIMu2DNeMXTyOANKS6k,Nobody,Mitski,369164,"[{""count"": 100, ""name"": ""Disco"", ""url"": ""https://www.last.fm/tag/Disco""}, {""count"": 100, ""name"": ""indie pop"", ""url"": ""https://www.last.fm/tag/indie+pop""}, {""count"": 100, ""name"": ""new wave"", ""url"": ""https://www.last.fm/tag/new+wave""}, {""count"": 100, ""name"": ""alternative dance"", ""url"": ""https://www.last.fm/tag/alternative+dance""}, {""count"": 100, ""name"": ""art pop"", ""url"": ""https://www.last.fm/tag/art+pop""}, {""count"": 100, ""name"": ""sad disco"", ""url"": ""https://www.last.fm/tag/sad+disco""}, {""count"": 67, ""name"": ""indie"", ""url"": ""https://www.last.fm/tag/indie""}, {""count"": 67, ""name"": ""pop"", ""url"": ""https://www.last.fm/tag/pop""}, {""count"": 67, ""name"": ""alternative"", ""url"": ""https://www.last.fm/tag/alternative""}, {""count"": 67, ""name"": ""indie rock"", ""url"": ""https://www.last.fm/tag/indie+rock""}, {""count"": 67, ""name"": ""synthpop"", ""url"": ""https://www.last.fm/tag/synthpop""}, {""count"": 34, ""name"": ""electropop"", ""url"": ""https://www.last.fm/tag/electropop""}, {""count"": 34, ""name"": ""rock"", ""url"": ""https://www.last.fm/tag/rock""}, {""count"": 34, ""name"": ""favorite songs"", ""url"": ""https://www.last.fm/tag/favorite+songs""}, {""count"": 34, ""name"": ""singer-songwriter"", ""url"": ""https://www.last.fm/tag/singer-songwriter""}, {""count"": 34, ""name"": ""dance-pop"", ""url"": ""https://www.last.fm/tag/dance-pop""}, {""count"": 34, ""name"": ""emotional"", ""url"": ""https://www.last.fm/tag/emotional""}, {""count"": 34, ""name"": ""fip"", ""url"": ""https://www.last.fm/tag/fip""}, {""count"": 34, ""name"": ""singer songwriter"", ""url"": ""https://www.last.fm/tag/singer+songwriter""}, {""count"": 34, ""name"": ""alternative pop"", ""url"": ""https://www.last.fm/tag/alternative+pop""}, {""count"": 34, ""name"": ""love at first listen"", ""url"": ""https://www.last.fm/tag/love+at+first+listen""}, {""count"": 34, ""name"": ""nu-disco"", ""url"": ""https://www.last.fm/tag/nu-disco""}, {""count"": 34, ""name"": ""nu disco"", ""url"": ""https://www.last.fm/tag/nu+disco""}, {""count"": 34, ""name"": ""cry"", ""url"": ""https://www.last.fm/tag/cry""}, {""count"": 34, ""name"": ""st vincent"", ""url"": ""https://www.last.fm/tag/st+vincent""}, {""count"": 34, ""name"": ""2018"", ""url"": ""https://www.last.fm/tag/2018""}, {""count"": 34, ""name"": ""upbeat sad"", ""url"": ""https://www.last.fm/tag/upbeat+sad""}, {""count"": 34, ""name"": ""2018 single"", ""url"": ""https://www.last.fm/tag/2018+single""}]"
1Wdj4wRDYS7aT4CoPS0mAH,You Are Enough,Sleeping at Last,42758,"[{""count"": 100, ""name"": ""relevant magazine"", ""url"": ""https://www.last.fm/tag/relevant+magazine""}]"
776AftMmFFAWUIEAb3lHhw,Zitti e buoni,Måneskin,199878,"[{""count"": 100, ""name"": ""rock"", ""url"": ""https://www.last.fm/tag/rock""}, {""count"": 100, ""name"": ""Eurovision"", ""url"": ""https://www.last.fm/tag/Eurovision""}, {""count"": 50, ""name"": ""ESC"", ""url"": ""https://www.last.fm/tag/ESC""}, {""count"": 40, ""name"": ""eurovision 2021"", ""url"": ""https://www.last.fm/tag/eurovision+2021""}, {""count"": 30, ""name"": ""italian"", ""url"": ""https://www.last.fm/tag/italian""}, {""count"": 30, ""name"": ""Eurovision Song Contest"", ""url"": ""https://www.last.fm/tag/Eurovision+Song+Contest""}, {""count"": 20, ""name"": ""alternative rock"", ""url"": ""https://www.last.fm/tag/alternative+rock""}, {""count"": 20, ""name"": ""hard rock"", ""url"": ""https://www.last.fm/tag/hard+rock""}, {""count"": 20, ""name"": ""eurovision winner"", ""url"": ""https://www.last.fm/tag/eurovision+winner""}, {""count"": 20, ""name"": ""italian rock"", ""url"": ""https://www.last.fm/tag/italian+rock""}, {""count"": 20, ""name"": ""2020s"", ""url"": ""https://www.last.fm/tag/2020s""}, {""count"": 20, ""name"": ""2021"", ""url"": ""https://www.last.fm/tag/2021""}, {""count"": 20, ""name"": ""eurovision song contest 2021"", ""url"": ""https://www.last.fm/tag/eurovision+song+contest+2021""}, {""count"": 10, ""name"": ""glam rock"", ""url"": ""https://www.last.fm/tag/glam+rock""}, {""count"": 10, ""name"": ""male vocalist"", ""url"": ""https://www.last.fm/tag/male+vocalist""}, {""count"": 10, ""name"": ""male vocalists"", ""url"": ""https://www.last.fm/tag/male+vocalists""}, {""count"": 10, ""name"": ""Italy"", ""url"": ""https://www.last.fm/tag/Italy""}, {""count"": 10, ""name"": ""Funk Rock"", ""url"": ""https://www.last.fm/tag/Funk+Rock""}, {""count"": 10, ""name"": ""personal favourites"", ""url"": ""https://www.last.fm/tag/personal+favourites""}, {""count"": 10, ""name"": ""20s"", ""url"": ""https://www.last.fm/tag/20s""}, {""count"": 10, ""name"": ""rap rock"", ""url"": ""https://www.last.fm/tag/rap+rock""}, {""count"": 10, ""name"": ""italiana"", ""url"": ""https://www.last.fm/tag/italiana""}, {""count"": 10, ""name"": ""Rock Italiano"", ""url"": ""https://www.last.fm/tag/Rock+Italiano""}, {""count"": 10, ""name"": ""sanremo"", ""url"": ""https://www.last.fm/tag/sanremo""}, {""count"": 10, ""name"": ""Voci maschili"", ""url"": ""https://www.last.fm/tag/Voci+maschili""}, {""count"": 10, ""name"": ""maschi"", ""url"": ""https://www.last.fm/tag/maschi""}, {""count"": 10, ""name"": ""maschio"", ""url"": ""https://www.last.fm/tag/maschio""}, {""count"": 10, ""name"": ""esc winner"", ""url"": ""https://www.last.fm/tag/esc+winner""}, {""count"": 10, ""name"": ""eurovision song contest winner"", ""url"": ""https://www.last.fm/tag/eurovision+song+contest+winner""}, {""count"": 10, ""name"": ""voce maschile"", ""url"": ""https://www.last.fm/tag/voce+maschile""}, {""count"": 10, ""name"": ""Festival di Sanremo"", ""url"": ""https://www.last.fm/tag/Festival+di+Sanremo""}, {""count"": 10, ""name"": ""italian eurovision entries"", ""url"": ""https://www.last.fm/tag/italian+eurovision+entries""}, {""count"": 10, ""name"": ""eurovision winning songs"", ""url"": ""https://www.last.fm/tag/eurovision+winning+songs""}, {""count"": 10, ""name"": ""ESC 2021"", ""url"": ""https://www.last.fm/tag/ESC+2021""}, {""count"": 10, ""name"": ""sanremo 2021"", ""url"": ""https://www.last.fm/tag/sanremo+2021""}, {""count"": 10, ""name"": ""san remo 2021"", ""url"": ""https://www.last.fm/tag/san+remo+2021""}, {""count"": 10, ""name"": ""FESTIVAL DI SANREMO 2021"", ""url"": ""https://www.last.fm/tag/FESTIVAL+DI+SANREMO+2021""}, {""count"": 10, ""name"": ""maneskin"", ""url"": ""https://www.last.fm/tag/maneskin""}]"
5InOp6q2vvx0fShv3bzFLZ,Know Yourself,Drake,292163,"[{""count"": 100, ""name"": ""runnin thru the six with my woes"", ""url"": ""https://www.last.fm/tag/runnin+thru+the+six+with+my+woes""}, {""count"": 60, ""name"": ""hip hop"", ""url"": ""https://www.last.fm/tag/hip+hop""}, {""count"": 60, ""name"": ""rap"", ""url"": ""https://www.last.fm/tag/rap""}, {""count"": 40, ""name"": ""Hip-Hop"", ""url"": ""https://www.last.fm/tag/Hip-Hop""}, {""count"": 40, ""name"": ""2015"", ""url"": ""https://www.last.fm/tag/2015""}, {""count"": 20, ""name"": ""trap"", ""url"": ""https://www.last.fm/tag/trap""}, {""count"": 20, ""name"": ""know"", ""url"": ""https://www.last.fm/tag/know""}, {""count"": 20, ""name"": ""Drake"", ""url"": ""https://www.last.fm/tag/Drake""}, {""count"": 20, ""name"": ""1 star"", ""url"": ""https://www.last.fm/tag/1+star""}, {""count"": 20, ""name"": ""favorites 2015"", ""url"": ""https://www.last.fm/tag/favorites+2015""}, {""count"": 20, ""name"": ""chill to this"", ""url"": ""https://www.last.fm/tag/chill+to+this""}, {""count"": 20, ""name"": ""black people music"", ""url"": ""https://www.last.fm/tag/black+people+music""}, {""count"": 20, ""name"": ""my woes"", ""url"": ""https://www.last.fm/tag/my+woes""}, {""count"": 20, ""name"": ""i lust"", ""url"": ""https://www.last.fm/tag/i+lust""}, {""count"": 20, ""name"": ""RUNNIN THROUGH THE 6 WITH MY WOES"", ""url"": ""https://www.last.fm/tag/RUNNIN+THROUGH+THE+6+WITH+MY+WOES""}, {""count"": 20, ""name"": ""riariariadorgas"", ""url"": ""https://www.last.fm/tag/riariariadorgas""}, {""count"": 20, ""name"": ""fav lines"", ""url"": ""https://www.last.fm/tag/fav+lines""}, {""count"": 20, ""name"": ""im so international"", ""url"": ""https://www.last.fm/tag/im+so+international""}]"
5gbszghyfBJXqS9YxJmoQo,The Magic Bomb (Questions I Get Asked) - Extended Mix,Hoàng Read,1916,"[{""count"": 100, ""name"": ""techno"", ""url"": ""https://www.last.fm/tag/techno""}, {""count"": 100, ""name"": ""tiktok"", ""url"": ""https://www.last.fm/tag/tiktok""}]"
