id,title,album,views,videos,tt_id,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,uri,track_href,analysis_url,duration_ms,time_signature
6OWUqPvrpJ3RHQsvMgytIK,Kukere,Nigeria African Smashers,202000,2,6715814559732467713,31,0.674,0.853,1,-10.583,1,0.0623,0.311,0.00216,0.302,0.945,129.96,audio_features,spotify:track:6OWUqPvrpJ3RHQsvMgytIK,https://api.spotify.com/v1/tracks/6OWUqPvrpJ3RHQsvMgytIK,https://api.spotify.com/v1/audio-analysis/6OWUqPvrpJ3RHQsvMgytIK,242467,4
57AUVrr5VvbhzKsaoRMRN1,Bes La Chez,Bes La Chez,202300,34,7016083090187487233,51,0.777,0.77,2,-8.628,1,0.237,0.124,0,0.0705,0.636,98.051,audio_features,spotify:track:57AUVrr5VvbhzKsaoRMRN1,https://api.spotify.com/v1/tracks/57AUVrr5VvbhzKsaoRMRN1,https://api.spotify.com/v1/audio-analysis/57AUVrr5VvbhzKsaoRMRN1,168975,4
0GxbglYySl18aZDIaGu1RU,I'm Yer Dad,I'm Yer Dad,3833,3,6746468127409702913,69,0.551,0.953,0,-4.695,1,0.17,0.0106,0.474,0.118,0.176,128.462,audio_features,spotify:track:0GxbglYySl18aZDIaGu1RU,https://api.spotify.com/v1/tracks/0GxbglYySl18aZDIaGu1RU,https://api.spotify.com/v1/audio-analysis/0GxbglYySl18aZDIaGu1RU,144109,4
3n4cCOBMqolImjZXPwWg1f,Still D.R.E. - Instrumental,2001 Instrumental,134400,1,249673281509793792,50,0.765,0.796,9,-3.978,0,0.0541,0.0138,0.981,0.0714,0.688,93.381,audio_features,spotify:track:3n4cCOBMqolImjZXPwWg1f,https://api.spotify.com/v1/tracks/3n4cCOBMqolImjZXPwWg1f,https://api.spotify.com/v1/audio-analysis/3n4cCOBMqolImjZXPwWg1f,268027,4
0V4JIqDbf40dh35y8LIHum,You're as Pretty as a Picture,Centenary Celebrations,3500000,3,6705049834677618689,49,0.481,0.176,5,-18.271,0,0.0613,0.941,0.0897,0.119,0.546,103.413,audio_features,spotify:track:0V4JIqDbf40dh35y8LIHum,https://api.spotify.com/v1/tracks/0V4JIqDbf40dh35y8LIHum,https://api.spotify.com/v1/audio-analysis/0V4JIqDbf40dh35y8LIHum,176333,4
476JcJ3TpAuCOlGdCmomGm,New Soul,Yael Naim,762000,3,6575732787760401153,55,0.769,0.371,0,-8.522,1,0.0326,0.733,3.73e-05,0.106,0.653,100.001,audio_features,spotify:track:476JcJ3TpAuCOlGdCmomGm,https://api.spotify.com/v1/tracks/476JcJ3TpAuCOlGdCmomGm,https://api.spotify.com/v1/audio-analysis/476JcJ3TpAuCOlGdCmomGm,225107,4
4FWIrTlF513zOIx8A43ajL,Оверсайз,Оверсайз,207400,3,7020369788350400514,43,0.88,0.562,0,-6.046,1,0.0404,0.0546,0.215,0.113,0.363,146.084,audio_features,spotify:track:4FWIrTlF513zOIx8A43ajL,https://api.spotify.com/v1/tracks/4FWIrTlF513zOIx8A43ajL,https://api.spotify.com/v1/audio-analysis/4FWIrTlF513zOIx8A43ajL,156781,4
2V19Csa4MUtro4RP5FRmSs,Somebody's Watching Me - Single Version,"20th Century Masters: The Millennium Collection: Best of Motown '80s, Vol. 1",3900000,3,6743483681966393345,66,0.781,0.599,1,-6.348,0,0.0315,0.0355,0.000244,0.0917,0.854,124.112,audio_features,spotify:track:2V19Csa4MUtro4RP5FRmSs,https://api.spotify.com/v1/tracks/2V19Csa4MUtro4RP5FRmSs,https://api.spotify.com/v1/audio-analysis/2V19Csa4MUtro4RP5FRmSs,236480,4
2QjOHCTQ1Jl3zawyYOpxh6,Sweat,Sweat (A Tribute to Snoop Dogg and David Guetta),186500,2,6732294701887522818,89,0.612,0.807,10,-2.81,1,0.0336,0.0495,0.0177,0.101,0.398,124.053,audio_features,spotify:track:2QjOHCTQ1Jl3zawyYOpxh6,https://api.spotify.com/v1/tracks/2QjOHCTQ1Jl3zawyYOpxh6,https://api.spotify.com/v1/audio-analysis/2QjOHCTQ1Jl3zawyYOpxh6,240400,4
1zriB1fY1xPhlsZtmhH8Hf,Creepy Halloween Music,Halloween Scary Sounds,381700,4,6764037388218927105,30,0.569,0.185,4,-8.969,1,0.0525,0.891,0.949,0.198,0.181,117.411,audio_features,spotify:track:1zriB1fY1xPhlsZtmhH8Hf,https://api.spotify.com/v1/tracks/1zriB1fY1xPhlsZtmhH8Hf,https://api.spotify.com/v1/audio-analysis/1zriB1fY1xPhlsZtmhH8Hf,51833,4
6or1bKJiZ06IlK0vFvY75k,Rap God,The Marshall Mathers LP2 - Deluxe,49000,2,222456017991884800,77,0.708,0.843,7,-2.66,1,0.314,0.397,0,0.799,0.625,148.14,audio_features,spotify:track:6or1bKJiZ06IlK0vFvY75k,https://api.spotify.com/v1/tracks/6or1bKJiZ06IlK0vFvY75k,https://api.spotify.com/v1/audio-analysis/6or1bKJiZ06IlK0vFvY75k,363521,4
41AwJ5xvxNdVqeSESI8xbk,My Humps - PARTY SHIRT Remix,My Humps - PARTY SHIRT Remix,1100000,14,7019118750959945729,25,0.89,0.824,2,-7.611,1,0.0996,0.00287,0.0247,0.348,0.509,127.993,audio_features,spotify:track:41AwJ5xvxNdVqeSESI8xbk,https://api.spotify.com/v1/tracks/41AwJ5xvxNdVqeSESI8xbk,https://api.spotify.com/v1/audio-analysis/41AwJ5xvxNdVqeSESI8xbk,242930,4
2aUQpQBZF5KjfGHffx2oFo,Pump Up The Jam,Basketball Party Music,19500000,11,6728860413338847233,61,0.734,0.82,5,-6.764,0,0.0332,0.00997,0,0.349,0.397,127.998,audio_features,spotify:track:2aUQpQBZF5KjfGHffx2oFo,https://api.spotify.com/v1/tracks/2aUQpQBZF5KjfGHffx2oFo,https://api.spotify.com/v1/audio-analysis/2aUQpQBZF5KjfGHffx2oFo,135863,4
4r4uSdJJKV8RIcNKH7pX54,Forevermore,Only Human,434400,2,6703214250803857409,59,0.711,0.604,9,-7.376,1,0.0331,0.719,0.939,0.134,0.44,75.036,audio_features,spotify:track:4r4uSdJJKV8RIcNKH7pX54,https://api.spotify.com/v1/tracks/4r4uSdJJKV8RIcNKH7pX54,https://api.spotify.com/v1/audio-analysis/4r4uSdJJKV8RIcNKH7pX54,174622,4
2e9SUhfqprCWCWNXcZNjxP,Für dich (feat. ille & MABU),Für dich (feat. ille & MABU),38000,2,6979237334042544130,70,0.794,0.545,8,-7.154,1,0.106,0.344,0,0.149,0.329,95.022,audio_features,spotify:track:2e9SUhfqprCWCWNXcZNjxP,https://api.spotify.com/v1/tracks/2e9SUhfqprCWCWNXcZNjxP,https://api.spotify.com/v1/audio-analysis/2e9SUhfqprCWCWNXcZNjxP,196908,4
7D0am5SonYfADtRxK3t0H4,Until Death Do Us Part,Another Sky,211400,3,6772281346774534145,32,0.434,0.847,11,-6.159,0,0.0797,0.00935,0.00225,0.4,0.204,139.992,audio_features,spotify:track:7D0am5SonYfADtRxK3t0H4,https://api.spotify.com/v1/tracks/7D0am5SonYfADtRxK3t0H4,https://api.spotify.com/v1/audio-analysis/7D0am5SonYfADtRxK3t0H4,320882,4
6UiipExcuZkuby8yi6OJc6,С неба до земли,С неба до земли,1800000,3,7019649465199888385,51,0.591,0.421,11,-11.35,0,0.0419,0.202,0.00332,0.101,0.224,140.013,audio_features,spotify:track:6UiipExcuZkuby8yi6OJc6,https://api.spotify.com/v1/tracks/6UiipExcuZkuby8yi6OJc6,https://api.spotify.com/v1/audio-analysis/6UiipExcuZkuby8yi6OJc6,145714,4
3ArObZEc96p2cY89LUccAG,Bernabeu,Bernabeu,79800,3,7016644700304050177,48,0.762,0.972,6,-2.511,0,0.121,0.109,2.16e-06,0.134,0.646,140.013,audio_features,spotify:track:3ArObZEc96p2cY89LUccAG,https://api.spotify.com/v1/tracks/3ArObZEc96p2cY89LUccAG,https://api.spotify.com/v1/audio-analysis/3ArObZEc96p2cY89LUccAG,175286,4
5McxmoutZI2oRpuTQdvH71,Na Pas,"O,ti Genniete Stin Psihi",529,2,6929010783477041154,66,0.716,0.683,11,-4.251,0,0.0251,0.289,1.86e-06,0.326,0.762,100.028,audio_features,spotify:track:5McxmoutZI2oRpuTQdvH71,https://api.spotify.com/v1/tracks/5McxmoutZI2oRpuTQdvH71,https://api.spotify.com/v1/audio-analysis/5McxmoutZI2oRpuTQdvH71,275659,3
1yCeiQKpXQgz1c2fGokdm3,Don't Dwell.,Don't Dwell.,95700,2,6795615812687235074,57,0.539,0.57,6,-8.724,0,0.046,0.056,0.0659,0.121,0.047,117.013,audio_features,spotify:track:1yCeiQKpXQgz1c2fGokdm3,https://api.spotify.com/v1/tracks/1yCeiQKpXQgz1c2fGokdm3,https://api.spotify.com/v1/audio-analysis/1yCeiQKpXQgz1c2fGokdm3,214359,4
6ZRxnIHvjN0qTVRwz3PLtO,Smells Blood,DEVILMAN crybaby (Original Soundtrack),171700,1,6846707066753517570,63,0.641,0.598,4,-8.485,0,0.0426,0.000586,0.863,0.121,0.161,109.999,audio_features,spotify:track:6ZRxnIHvjN0qTVRwz3PLtO,https://api.spotify.com/v1/tracks/6ZRxnIHvjN0qTVRwz3PLtO,https://api.spotify.com/v1/audio-analysis/6ZRxnIHvjN0qTVRwz3PLtO,109280,4
1ArdsGldtVXYwv7xqxL7L0,Ti Thelis Na Sou Po,Afiste Minima,44700,1,5000000000298162246,0,0.334,0.57,2,-8.446,0,0.0459,0.161,0,0.0951,0.166,67.604,audio_features,spotify:track:1ArdsGldtVXYwv7xqxL7L0,https://api.spotify.com/v1/tracks/1ArdsGldtVXYwv7xqxL7L0,https://api.spotify.com/v1/audio-analysis/1ArdsGldtVXYwv7xqxL7L0,280893,4
5hcW22zjdyamTZu14u3KzV,"You Got A Friend In Me (From ""Toy Story"")","You Got A Friend In Me (From ""Toy Story"")",84900,2,6869126755249031169,39,0.79,0.289,3,-9.65,1,0.0317,0.798,0,0.249,0.577,116.024,audio_features,spotify:track:5hcW22zjdyamTZu14u3KzV,https://api.spotify.com/v1/tracks/5hcW22zjdyamTZu14u3KzV,https://api.spotify.com/v1/audio-analysis/5hcW22zjdyamTZu14u3KzV,123878,4
05nB8pRwwbKA2fsKK1nOyE,Perkys Calling,Purple Reign,49000,2,6815744611470804994,62,0.779,0.547,9,-7.869,1,0.51,0.0179,0,0.101,0.0993,156.131,audio_features,spotify:track:05nB8pRwwbKA2fsKK1nOyE,https://api.spotify.com/v1/tracks/05nB8pRwwbKA2fsKK1nOyE,https://api.spotify.com/v1/audio-analysis/05nB8pRwwbKA2fsKK1nOyE,246360,4
12MHScs4Y5gDdxy0eQYCkr,Always Love You,Always Love You,40800,1,7021113177064638465,36,0.687,0.655,1,-4.919,1,0.0414,0.253,4.63e-06,0.114,0.244,122.999,audio_features,spotify:track:12MHScs4Y5gDdxy0eQYCkr,https://api.spotify.com/v1/tracks/12MHScs4Y5gDdxy0eQYCkr,https://api.spotify.com/v1/audio-analysis/12MHScs4Y5gDdxy0eQYCkr,257238,4
61xpJpOykA1uBj4sbjP2oA,Mister Vain,Lo Mejor de los 90: Los 40 Principales Éxitos de la Música Internacional. Cuarenta Canciones Pop Rock y Dance Años Noventa,1200000,3,6694711501653018625,33,0.644,0.851,2,-10.646,1,0.0308,0.000139,0.833,0.3,0.608,132.865,audio_features,spotify:track:61xpJpOykA1uBj4sbjP2oA,https://api.spotify.com/v1/tracks/61xpJpOykA1uBj4sbjP2oA,https://api.spotify.com/v1/audio-analysis/61xpJpOykA1uBj4sbjP2oA,239019,4
0HmONWWIU1FXkwWLDpqrjl,Faded (Instrumental),Faded,83800,1,242494092621066240,53,0.75,0.617,6,-6.725,1,0.0318,0.00073,0.318,0.105,0.108,89.968,audio_features,spotify:track:0HmONWWIU1FXkwWLDpqrjl,https://api.spotify.com/v1/tracks/0HmONWWIU1FXkwWLDpqrjl,https://api.spotify.com/v1/audio-analysis/0HmONWWIU1FXkwWLDpqrjl,214013,4
2uMqG8w8oi09fB2YA2QLOm,Summer Madness,Light Of Worlds,884700,3,12252,60,0.298,0.327,6,-16.515,0,0.031,0.00834,0.86,0.0724,0.454,175.898,audio_features,spotify:track:2uMqG8w8oi09fB2YA2QLOm,https://api.spotify.com/v1/tracks/2uMqG8w8oi09fB2YA2QLOm,https://api.spotify.com/v1/audio-analysis/2uMqG8w8oi09fB2YA2QLOm,257867,4
13DFGq4qLJ83J5gHyqUOST,Suspenso de Fondo,Imperio de Mentiras (Original Motion Picture Soundtrack),94100,1,6896700515548137473,0,0.641,0.12,4,-26.782,1,0.0368,0.431,0.764,0.136,0.27,120.043,audio_features,spotify:track:13DFGq4qLJ83J5gHyqUOST,https://api.spotify.com/v1/tracks/13DFGq4qLJ83J5gHyqUOST,https://api.spotify.com/v1/audio-analysis/13DFGq4qLJ83J5gHyqUOST,66021,4
1G391cbiT3v3Cywg8T7DM1,Scar Tissue,Californication (Deluxe Edition),611700,2,6704950036351944706,78,0.595,0.717,0,-4.803,1,0.0295,0.0779,0.00274,0.108,0.547,88.969,audio_features,spotify:track:1G391cbiT3v3Cywg8T7DM1,https://api.spotify.com/v1/tracks/1G391cbiT3v3Cywg8T7DM1,https://api.spotify.com/v1/audio-analysis/1G391cbiT3v3Cywg8T7DM1,215907,4
58mFu3oIpBa0HLNeJIxsw3,Heaven Is a Place on Earth,Greatest Vol.1 - Belinda Carlisle,98100,1,6694707683888465921,65,0.64,0.81,4,-10.19,1,0.033,0.031,2.22e-06,0.0492,0.804,122.868,audio_features,spotify:track:58mFu3oIpBa0HLNeJIxsw3,https://api.spotify.com/v1/tracks/58mFu3oIpBa0HLNeJIxsw3,https://api.spotify.com/v1/audio-analysis/58mFu3oIpBa0HLNeJIxsw3,247293,4
1oFiPGBafH9Woo9AMwgBSl,I'm Every Woman,The Bodyguard - Original Soundtrack Album,89100,2,6696413814079899650,67,0.617,0.879,0,-7.564,0,0.0455,0.127,5.71e-05,0.339,0.746,114.453,audio_features,spotify:track:1oFiPGBafH9Woo9AMwgBSl,https://api.spotify.com/v1/tracks/1oFiPGBafH9Woo9AMwgBSl,https://api.spotify.com/v1/audio-analysis/1oFiPGBafH9Woo9AMwgBSl,247413,4
5K4iQYpTtatCzIJ2Om8cWN,France Accordion Swing,,81400,1,6817155068127610882,0,0.751,0.411,5,-12.964,0,0.229,0.614,0.405,0.0629,0.856,129.07,audio_features,spotify:track:5K4iQYpTtatCzIJ2Om8cWN,https://api.spotify.com/v1/tracks/5K4iQYpTtatCzIJ2Om8cWN,https://api.spotify.com/v1/audio-analysis/5K4iQYpTtatCzIJ2Om8cWN,164401,4
6HGoVbCUr63SgU3TjxEVj6,Satisfya,Satisfya,252000,1,6861978301599090690,70,0.726,0.652,1,-7.764,0,0.11,0.00451,3.32e-05,0.226,0.803,163.879,audio_features,spotify:track:6HGoVbCUr63SgU3TjxEVj6,https://api.spotify.com/v1/tracks/6HGoVbCUr63SgU3TjxEVj6,https://api.spotify.com/v1/audio-analysis/6HGoVbCUr63SgU3TjxEVj6,180056,4
4eNEuI3FNcwm00lCqEf5Iy,Keyfimiz Ellere Dert Oldu,Keyfimiz Ellere Dert Oldu,320200,2,7002992808281836289,52,0.571,0.857,0,-6.491,0,0.0879,0.167,0,0.332,0.941,165.521,audio_features,spotify:track:4eNEuI3FNcwm00lCqEf5Iy,https://api.spotify.com/v1/tracks/4eNEuI3FNcwm00lCqEf5Iy,https://api.spotify.com/v1/audio-analysis/4eNEuI3FNcwm00lCqEf5Iy,169500,4
3SWs2sAmsyzZ8UYKcRX55A,G.A.B,,216200,5,6454753971000052494,26,0.409,0.96,3,-2.822,0,0.0679,0.000195,0.94,0.253,0.389,117.115,audio_features,spotify:track:3SWs2sAmsyzZ8UYKcRX55A,https://api.spotify.com/v1/tracks/3SWs2sAmsyzZ8UYKcRX55A,https://api.spotify.com/v1/audio-analysis/3SWs2sAmsyzZ8UYKcRX55A,200898,4
4A7aOnpjE4yytIbXTg6BxT,Funky Town,Hits 80 - Dance Party,72900,1,6703171955052251137,55,0.584,0.934,0,-2.078,1,0.0426,0.0303,0.399,0.149,0.483,127.8,audio_features,spotify:track:4A7aOnpjE4yytIbXTg6BxT,https://api.spotify.com/v1/tracks/4A7aOnpjE4yytIbXTg6BxT,https://api.spotify.com/v1/audio-analysis/4A7aOnpjE4yytIbXTg6BxT,168000,4
27OeeYzk6klgBh83TSvGMA,Without You,The Earth Is...,258000,1,6705032872652179457,86,0.662,0.413,0,-7.357,1,0.0299,0.213,0,0.134,0.467,93.005,audio_features,spotify:track:27OeeYzk6klgBh83TSvGMA,https://api.spotify.com/v1/tracks/27OeeYzk6klgBh83TSvGMA,https://api.spotify.com/v1/audio-analysis/27OeeYzk6klgBh83TSvGMA,161385,4
5vlEg2fT4cFWAqU5QptIpQ,Replay,Replay,1100000,2,6705081964380030978,73,0.706,0.751,9,-6.323,1,0.0708,0.173,0,0.168,0.195,91.031,audio_features,spotify:track:5vlEg2fT4cFWAqU5QptIpQ,https://api.spotify.com/v1/tracks/5vlEg2fT4cFWAqU5QptIpQ,https://api.spotify.com/v1/audio-analysis/5vlEg2fT4cFWAqU5QptIpQ,182307,4
2FBXdFBzEqz29fEtn2zp07,BestFriend,HeartBreak,83000,3,6754430584732256258,62,0.817,0.704,2,-7.697,1,0.211,0.0613,0,0.236,0.452,94.486,audio_features,spotify:track:2FBXdFBzEqz29fEtn2zp07,https://api.spotify.com/v1/tracks/2FBXdFBzEqz29fEtn2zp07,https://api.spotify.com/v1/audio-analysis/2FBXdFBzEqz29fEtn2zp07,132794,4
0rMR9R4IAuBD58EEDlLltR,CA$H COW,CA$H COW,160100,1,7011320753434707969,23,0.579,0.857,8,-4.47,0,0.0662,0.0339,0,0.399,0.751,135.082,audio_features,spotify:track:0rMR9R4IAuBD58EEDlLltR,https://api.spotify.com/v1/tracks/0rMR9R4IAuBD58EEDlLltR,https://api.spotify.com/v1/audio-analysis/0rMR9R4IAuBD58EEDlLltR,129173,4
0MMyJUC3WNnFS1lit5pTjk,"jealousy, jealousy",SOUR,461300,2,6964415885394053121,87,0.695,0.575,10,-6.334,0,0.116,0.198,0,0.0614,0.699,163.929,audio_features,spotify:track:0MMyJUC3WNnFS1lit5pTjk,https://api.spotify.com/v1/tracks/0MMyJUC3WNnFS1lit5pTjk,https://api.spotify.com/v1/audio-analysis/0MMyJUC3WNnFS1lit5pTjk,173160,4
5wXhOW4Yy7p7jKEcGopEoZ,La Toma,Enfiestadisimo,143900,1,6810186488886593538,29,0.453,0.245,2,-9.54,1,0.0484,0.825,0,0.0936,0.838,187.546,audio_features,spotify:track:5wXhOW4Yy7p7jKEcGopEoZ,https://api.spotify.com/v1/tracks/5wXhOW4Yy7p7jKEcGopEoZ,https://api.spotify.com/v1/audio-analysis/5wXhOW4Yy7p7jKEcGopEoZ,185446,3
0k13K6b1jcpqfeaR5Tk1rt,a little disco,,290400,2,6710154896089303812,39,0.772,0.81,0,-6.01,1,0.0381,0.173,0,0.205,0.752,86.987,audio_features,spotify:track:0k13K6b1jcpqfeaR5Tk1rt,https://api.spotify.com/v1/tracks/0k13K6b1jcpqfeaR5Tk1rt,https://api.spotify.com/v1/audio-analysis/0k13K6b1jcpqfeaR5Tk1rt,209400,4
7DuqCAxfOEKBfQgrnWfHrh,Mambo Italiano,Georgia On My Mind,243800,2,6770215023642937345,55,0.752,0.33,1,-13.138,1,0.228,0.792,0,0.0574,0.65,76.525,audio_features,spotify:track:7DuqCAxfOEKBfQgrnWfHrh,https://api.spotify.com/v1/tracks/7DuqCAxfOEKBfQgrnWfHrh,https://api.spotify.com/v1/audio-analysis/7DuqCAxfOEKBfQgrnWfHrh,142507,4
1GFvaVeFyWK5hFsrcwyCRx,Obsession (Extended Mix),Obsession,26800,1,6731130011836745729,51,0.83,0.649,11,-5.9,0,0.0599,0.12,0.01,0.0469,0.596,122.01,audio_features,spotify:track:1GFvaVeFyWK5hFsrcwyCRx,https://api.spotify.com/v1/tracks/1GFvaVeFyWK5hFsrcwyCRx,https://api.spotify.com/v1/audio-analysis/1GFvaVeFyWK5hFsrcwyCRx,273448,4
3s4U7OHV7gnj42VV72eSZ6,Rather Be (feat. Jess Glynne),Rather Be (feat. Jess Glynne),555800,1,6705028238340524034,73,0.799,0.586,11,-6.735,1,0.0377,0.162,2.03e-06,0.193,0.549,120.97,audio_features,spotify:track:3s4U7OHV7gnj42VV72eSZ6,https://api.spotify.com/v1/tracks/3s4U7OHV7gnj42VV72eSZ6,https://api.spotify.com/v1/audio-analysis/3s4U7OHV7gnj42VV72eSZ6,227833,4
364dI1bYnvamSnBJ8JcNzN,Intentions,Intentions,96700,1,6790729877986215938,76,0.811,0.553,9,-6.644,1,0.0552,0.317,0,0.105,0.86,148.014,audio_features,spotify:track:364dI1bYnvamSnBJ8JcNzN,https://api.spotify.com/v1/tracks/364dI1bYnvamSnBJ8JcNzN,https://api.spotify.com/v1/audio-analysis/364dI1bYnvamSnBJ8JcNzN,212869,4
65p1BLj8pYwTpjrIflUIvc,Break The Silence,Break The Silence,81800,2,7008558131136219138,45,0.493,0.952,5,-2.851,0,0.0633,8.14e-05,0.0103,0.363,0.317,133.991,audio_features,spotify:track:65p1BLj8pYwTpjrIflUIvc,https://api.spotify.com/v1/tracks/65p1BLj8pYwTpjrIflUIvc,https://api.spotify.com/v1/audio-analysis/65p1BLj8pYwTpjrIflUIvc,272107,4
5q2bffxBlG4SiwHWrSufk3,Baarish Ban Jaana,Baarish Ban Jaana,271300,1,6966764826894829570,0,0.553,0.866,5,-4.698,0,0.0514,0.12,0,0.228,0.719,79.953,audio_features,spotify:track:5q2bffxBlG4SiwHWrSufk3,https://api.spotify.com/v1/tracks/5q2bffxBlG4SiwHWrSufk3,https://api.spotify.com/v1/audio-analysis/5q2bffxBlG4SiwHWrSufk3,200250,4
61dYvvfIRtIDFuqZypPAta,Cell,Akatsuki (Drill Tape),4400000,3,6980117367820912642,64,0.257,0.109,7,-21.356,1,0.0597,0.9,0.867,0.0762,0.307,75.02,audio_features,spotify:track:61dYvvfIRtIDFuqZypPAta,https://api.spotify.com/v1/tracks/61dYvvfIRtIDFuqZypPAta,https://api.spotify.com/v1/audio-analysis/61dYvvfIRtIDFuqZypPAta,151480,4
4uKjkPDGkkpOHxw152rM1g,Big Pear,,280800,1,6945113156557637633,67,0.683,0.515,2,-6.668,1,0.101,0.0255,9.85e-05,0.209,0.158,145.963,audio_features,spotify:track:4uKjkPDGkkpOHxw152rM1g,https://api.spotify.com/v1/tracks/4uKjkPDGkkpOHxw152rM1g,https://api.spotify.com/v1/audio-analysis/4uKjkPDGkkpOHxw152rM1g,145244,4
2XbyExMG9lDO2YyKmevhDV,Oh Oh Não,Oh Oh Não,99900,2,6911853624867948546,51,0.721,0.928,8,-3.211,1,0.0622,0.147,0,0.0472,0.795,169.974,audio_features,spotify:track:2XbyExMG9lDO2YyKmevhDV,https://api.spotify.com/v1/tracks/2XbyExMG9lDO2YyKmevhDV,https://api.spotify.com/v1/audio-analysis/2XbyExMG9lDO2YyKmevhDV,163848,4
0DsPj89zlY3Us7xb5cXK5h,"Trava na Pose, Chama no Zoom, Dá um Close (feat. Mc Rennan)","Trava na Pose, Chama no Zoom, Dá um Close (feat. Mc Rennan)",4700000,4,7008330893626919686,81,0.863,0.701,9,-5.038,0,0.212,0.63,0.000583,0.276,0.769,129.911,audio_features,spotify:track:0DsPj89zlY3Us7xb5cXK5h,https://api.spotify.com/v1/tracks/0DsPj89zlY3Us7xb5cXK5h,https://api.spotify.com/v1/audio-analysis/0DsPj89zlY3Us7xb5cXK5h,214270,4
5aPSIwBpEQ4N5nNoa9yVdQ,Rock With It,Rock With It,50200,1,7015248041691056130,46,0.851,0.824,9,-7.355,0,0.211,0.407,0,0.138,0.809,102.066,audio_features,spotify:track:5aPSIwBpEQ4N5nNoa9yVdQ,https://api.spotify.com/v1/tracks/5aPSIwBpEQ4N5nNoa9yVdQ,https://api.spotify.com/v1/audio-analysis/5aPSIwBpEQ4N5nNoa9yVdQ,150588,4
1mNFcJGCeHIsIQry7VViK6,Generation Nothing,Generation Nothing,248500,3,7006151718774540289,40,0.434,0.668,1,-8.455,1,0.0514,0.0114,0,0.436,0.41,159.901,audio_features,spotify:track:1mNFcJGCeHIsIQry7VViK6,https://api.spotify.com/v1/tracks/1mNFcJGCeHIsIQry7VViK6,https://api.spotify.com/v1/audio-analysis/1mNFcJGCeHIsIQry7VViK6,216375,4
3cxZT78mZDyLsLPJKcTu3U,Right Side of My Neck,Atlanta Millionaires Club,35300,1,6786612892650178561,65,0.716,0.515,1,-9.073,1,0.0261,0.00116,0.000249,0.326,0.315,117.039,audio_features,spotify:track:3cxZT78mZDyLsLPJKcTu3U,https://api.spotify.com/v1/tracks/3cxZT78mZDyLsLPJKcTu3U,https://api.spotify.com/v1/audio-analysis/3cxZT78mZDyLsLPJKcTu3U,153320,4
7IAPJEFWvixV3SbGCqlPok,Die Sendung mit der Maus - Titelmelodie,Die Sendung mit der Maus,274100,1,6886127224957700098,33,0.706,0.569,10,-7.69,1,0.282,0.566,0.066,0.233,0.925,96.401,audio_features,spotify:track:7IAPJEFWvixV3SbGCqlPok,https://api.spotify.com/v1/tracks/7IAPJEFWvixV3SbGCqlPok,https://api.spotify.com/v1/audio-analysis/7IAPJEFWvixV3SbGCqlPok,35945,4
0H1dKI8EEOmFMqQiVPmDmU,Beetlejuice - Main Theme,The Very Best of the Movie Soundtracks: Gold Edition,2200000,2,6709396339794397185,32,0.446,0.624,2,-10.411,0,0.064,0.088,3.4e-06,0.121,0.494,147.555,audio_features,spotify:track:0H1dKI8EEOmFMqQiVPmDmU,https://api.spotify.com/v1/tracks/0H1dKI8EEOmFMqQiVPmDmU,https://api.spotify.com/v1/audio-analysis/0H1dKI8EEOmFMqQiVPmDmU,123902,4
0BC6DWYPFMa17lWPx9lrEQ,Entspannung,Massage & Spa Musik,78800,1,6807923598066452482,28,0.173,0.0316,0,-32.079,1,0.0436,0.81,0.865,0.133,0.0328,70.138,audio_features,spotify:track:0BC6DWYPFMa17lWPx9lrEQ,https://api.spotify.com/v1/tracks/0BC6DWYPFMa17lWPx9lrEQ,https://api.spotify.com/v1/audio-analysis/0BC6DWYPFMa17lWPx9lrEQ,122179,5
6L0hV168aEuvQsi3m8xXyS,Bacao Suave,55,212400,1,6919109929122957314,34,0.552,0.66,0,-5.504,1,0.0362,0.00149,0.934,0.0642,0.908,100.995,audio_features,spotify:track:6L0hV168aEuvQsi3m8xXyS,https://api.spotify.com/v1/tracks/6L0hV168aEuvQsi3m8xXyS,https://api.spotify.com/v1/audio-analysis/6L0hV168aEuvQsi3m8xXyS,209128,4
7ycbzcY195RLhJEcAPXTfO,Anak Sekolah,Nona Lisa,793100,1,6685629729988413442,49,0.595,0.892,6,-4.16,0,0.051,0.166,0,0.318,0.882,168.722,audio_features,spotify:track:7ycbzcY195RLhJEcAPXTfO,https://api.spotify.com/v1/tracks/7ycbzcY195RLhJEcAPXTfO,https://api.spotify.com/v1/audio-analysis/7ycbzcY195RLhJEcAPXTfO,242227,4
748mdHapucXQri7IAO8yFK,Kiss Me More (feat. SZA),Kiss Me More (feat. SZA),232200,1,6948823725231835138,91,0.762,0.701,8,-3.541,1,0.0286,0.235,0.000158,0.123,0.742,110.968,audio_features,spotify:track:748mdHapucXQri7IAO8yFK,https://api.spotify.com/v1/tracks/748mdHapucXQri7IAO8yFK,https://api.spotify.com/v1/audio-analysis/748mdHapucXQri7IAO8yFK,208867,4
